Export_Log_ID,Reporting_Date,Settlement_Cycle_Code,Gross_Sales_Volume,Total_COGS,Tax_Component,Net_Profit_Amount,Corporate_Tax_Zone,Reconciliation_Match_Flag,Last_Sync_Timestamp,created_at,updated_at,source_system,etl_load_timestamp,record_version,is_active
EXP00000324,2023-11-20,DAILY,378911.28,294236.66,25464.18,59210.44,APAC,Y,2023-11-20T23:59:00,2023-11-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000325,2023-11-21,DAILY,329070.65,205791.75,21776.84,101502.06,US_EAST,Y,2023-11-21T23:59:00,2023-11-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000326,2023-11-22,DAILY,376674.07,226320.36,25220.57,125133.14,US_EAST,Y,2023-11-22T23:59:00,2023-11-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000327,2023-11-23,DAILY,361436.48,221086.80,23600.07,116749.61,LATAM,Y,2023-11-23T23:59:00,2023-11-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000328,2023-11-24,DAILY,378745.79,241674.08,25890.10,111181.61,US_EAST,Y,2023-11-24T23:59:00,2023-11-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000329,2023-11-25,DAILY,388955.47,307883.71,26098.42,54973.34,APAC,Y,2023-11-25T23:59:00,2023-11-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000330,2023-11-26,DAILY,353123.82,243317.22,25037.10,84769.50,EU_CENTRAL,Y,2023-11-26T23:59:00,2023-11-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.519785,1,True
EXP00000331,2023-11-27,DAILY,366863.36,262514.23,25406.71,78942.42,LATAM,Y,2023-11-27T23:59:00,2023-11-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000332,2023-11-28,DAILY,349519.25,270994.85,23137.27,55387.13,APAC,Y,2023-11-28T23:59:00,2023-11-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000333,2023-11-29,DAILY,321814.20,198246.93,22416.85,101150.42,EU_CENTRAL,Y,2023-11-29T23:59:00,2023-11-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000334,2023-11-30,DAILY,386325.64,307780.55,26071.73,52473.36,US_EAST,Y,2023-11-30T23:59:00,2023-11-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000335,2023-12-01,DAILY,339628.85,267288.94,21608.12,50731.79,US_EAST,Y,2023-12-01T23:59:00,2023-12-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000336,2023-12-02,DAILY,352106.55,220181.59,23263.68,108661.28,US_WEST,Y,2023-12-02T23:59:00,2023-12-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000337,2023-12-03,DAILY,369621.55,266307.23,25244.47,78069.85,US_EAST,Y,2023-12-03T23:59:00,2023-12-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000338,2023-12-04,DAILY,307354.79,193142.79,20767.66,93444.34,LATAM,Y,2023-12-04T23:59:00,2023-12-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000339,2023-12-05,DAILY,372421.10,286075.77,25323.41,61021.92,US_WEST,Y,2023-12-05T23:59:00,2023-12-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000340,2023-12-06,DAILY,388103.29,233510.26,28529.61,126063.42,LATAM,Y,2023-12-06T23:59:00,2023-12-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000341,2023-12-07,DAILY,350640.77,263199.02,22534.17,64907.58,US_WEST,Y,2023-12-07T23:59:00,2023-12-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000342,2023-12-08,DAILY,328878.61,203037.31,22774.64,103066.66,EU_CENTRAL,Y,2023-12-08T23:59:00,2023-12-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000343,2023-12-09,DAILY,383426.68,235159.08,25359.35,122908.25,EU_CENTRAL,Y,2023-12-09T23:59:00,2023-12-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.520783,1,True
EXP00000344,2023-12-10,DAILY,348355.29,267974.96,22963.34,57416.99,US_EAST,Y,2023-12-10T23:59:00,2023-12-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000345,2023-12-11,DAILY,432886.05,316690.88,28336.53,87858.64,US_EAST,Y,2023-12-11T23:59:00,2023-12-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000346,2023-12-12,DAILY,353064.27,235629.03,24658.45,92776.79,US_WEST,Y,2023-12-12T23:59:00,2023-12-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000347,2023-12-13,DAILY,343771.63,257557.02,24073.76,62140.85,EU_CENTRAL,Y,2023-12-13T23:59:00,2023-12-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000348,2023-12-14,DAILY,358573.00,253555.82,25339.95,79677.23,APAC,Y,2023-12-14T23:59:00,2023-12-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000349,2023-12-15,DAILY,352552.73,254026.40,21718.53,76807.80,US_EAST,Y,2023-12-15T23:59:00,2023-12-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000350,2023-12-16,DAILY,382542.37,257763.94,25396.62,99381.81,EU_CENTRAL,Y,2023-12-16T23:59:00,2023-12-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000351,2023-12-17,DAILY,335970.75,236011.36,22378.15,77581.24,US_WEST,Y,2023-12-17T23:59:00,2023-12-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000352,2023-12-18,DAILY,397449.03,316227.24,26156.45,55065.34,US_EAST,Y,2023-12-18T23:59:00,2023-12-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000353,2023-12-19,DAILY,285187.69,202365.26,19022.34,63800.09,US_WEST,Y,2023-12-19T23:59:00,2023-12-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000354,2023-12-20,DAILY,338647.76,219017.80,22135.37,97494.59,EU_CENTRAL,Y,2023-12-20T23:59:00,2023-12-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000355,2023-12-21,DAILY,405800.50,314789.80,27099.74,63910.96,US_EAST,Y,2023-12-21T23:59:00,2023-12-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000356,2023-12-22,DAILY,317972.11,247543.70,22940.05,47488.36,APAC,Y,2023-12-22T23:59:00,2023-12-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000357,2023-12-23,DAILY,381698.67,241403.45,27642.05,112653.17,LATAM,Y,2023-12-23T23:59:00,2023-12-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000358,2023-12-24,DAILY,357034.93,222236.19,24135.88,110662.86,EU_CENTRAL,Y,2023-12-24T23:59:00,2023-12-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.521793,1,True
EXP00000359,2023-12-25,DAILY,345993.22,257228.54,23553.04,65211.64,EU_CENTRAL,Y,2023-12-25T23:59:00,2023-12-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000360,2023-12-26,DAILY,347297.26,273646.71,25151.26,48499.29,APAC,Y,2023-12-26T23:59:00,2023-12-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000361,2023-12-27,DAILY,318917.55,215187.68,22248.11,81481.76,US_EAST,Y,2023-12-27T23:59:00,2023-12-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000362,2023-12-28,DAILY,376191.16,234364.92,25117.91,116708.33,LATAM,Y,2023-12-28T23:59:00,2023-12-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000363,2023-12-29,DAILY,342113.59,222605.75,22828.75,96679.09,EU_CENTRAL,Y,2023-12-29T23:59:00,2023-12-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000364,2023-12-30,DAILY,395093.99,313654.35,26816.43,54623.21,LATAM,Y,2023-12-30T23:59:00,2023-12-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000365,2023-12-31,DAILY,294504.69,215946.65,19568.44,58989.60,LATAM,Y,2023-12-31T23:59:00,2023-12-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000366,2024-01-01,DAILY,362609.62,271904.75,24766.03,65938.84,US_WEST,Y,2024-01-01T23:59:00,2024-01-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000367,2024-01-02,DAILY,375992.90,246909.50,25388.57,103694.83,US_EAST,Y,2024-01-02T23:59:00,2024-01-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000368,2024-01-03,DAILY,334161.36,241796.53,22289.85,70074.98,EU_CENTRAL,Y,2024-01-03T23:59:00,2024-01-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000369,2024-01-04,DAILY,336634.14,226984.25,23541.65,86108.24,LATAM,Y,2024-01-04T23:59:00,2024-01-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000370,2024-01-05,DAILY,369402.80,257876.18,24904.92,86621.70,EU_CENTRAL,Y,2024-01-05T23:59:00,2024-01-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000371,2024-01-06,DAILY,357345.94,275850.56,24755.07,56740.31,EU_CENTRAL,Y,2024-01-06T23:59:00,2024-01-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000372,2024-01-07,DAILY,363147.58,278459.14,24535.51,60152.93,LATAM,Y,2024-01-07T23:59:00,2024-01-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000373,2024-01-08,DAILY,356838.89,230819.51,24843.73,101175.65,US_WEST,Y,2024-01-08T23:59:00,2024-01-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000374,2024-01-09,DAILY,419912.10,303022.36,27538.02,89351.72,LATAM,Y,2024-01-09T23:59:00,2024-01-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000375,2024-01-10,DAILY,323105.42,237348.46,21385.41,64371.55,LATAM,Y,2024-01-10T23:59:00,2024-01-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000376,2024-01-11,DAILY,384808.67,263665.86,26737.97,94404.84,US_WEST,Y,2024-01-11T23:59:00,2024-01-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.522790,1,True
EXP00000377,2024-01-12,DAILY,342578.70,234523.46,23845.83,84209.41,EU_CENTRAL,Y,2024-01-12T23:59:00,2024-01-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000378,2024-01-13,DAILY,313602.14,197296.14,21129.07,95176.93,LATAM,Y,2024-01-13T23:59:00,2024-01-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000379,2024-01-14,DAILY,424138.68,315253.64,27935.28,80949.76,LATAM,Y,2024-01-14T23:59:00,2024-01-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000380,2024-01-15,DAILY,352451.96,274988.42,23448.06,54015.48,US_WEST,Y,2024-01-15T23:59:00,2024-01-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000381,2024-01-16,DAILY,369715.37,241866.55,25314.66,102534.16,APAC,Y,2024-01-16T23:59:00,2024-01-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000382,2024-01-17,DAILY,347657.98,218816.53,24505.00,104336.45,LATAM,Y,2024-01-17T23:59:00,2024-01-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000383,2024-01-18,DAILY,391682.22,279970.82,26864.82,84846.58,EU_CENTRAL,Y,2024-01-18T23:59:00,2024-01-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000384,2024-01-19,DAILY,393304.74,250319.92,25978.67,117006.15,LATAM,Y,2024-01-19T23:59:00,2024-01-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000385,2024-01-20,DAILY,382598.00,239217.39,26125.76,117254.85,US_EAST,Y,2024-01-20T23:59:00,2024-01-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000386,2024-01-21,DAILY,364064.57,277608.73,22919.33,63536.51,US_WEST,Y,2024-01-21T23:59:00,2024-01-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000387,2024-01-22,DAILY,348953.64,249358.63,24436.23,75158.78,APAC,Y,2024-01-22T23:59:00,2024-01-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000388,2024-01-23,DAILY,348019.14,221531.59,23796.24,102691.31,EU_CENTRAL,Y,2024-01-23T23:59:00,2024-01-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000389,2024-01-24,DAILY,355264.20,268263.16,23208.47,63792.57,US_EAST,Y,2024-01-24T23:59:00,2024-01-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000390,2024-01-25,DAILY,384513.89,257774.93,26401.60,100337.36,EU_CENTRAL,Y,2024-01-25T23:59:00,2024-01-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.523785,1,True
EXP00000391,2024-01-26,DAILY,289657.57,229450.61,19283.96,40923.00,US_WEST,Y,2024-01-26T23:59:00,2024-01-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000392,2024-01-27,DAILY,379468.58,261463.53,25201.68,92803.37,US_EAST,Y,2024-01-27T23:59:00,2024-01-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000393,2024-01-28,DAILY,364265.17,226727.33,23707.56,113830.28,US_WEST,Y,2024-01-28T23:59:00,2024-01-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000394,2024-01-29,DAILY,334095.99,253702.93,22799.64,57593.42,EU_CENTRAL,Y,2024-01-29T23:59:00,2024-01-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000395,2024-01-30,DAILY,374808.09,276481.21,25433.16,72893.72,EU_CENTRAL,Y,2024-01-30T23:59:00,2024-01-30T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000396,2024-01-31,DAILY,319758.22,193369.34,23192.38,103196.50,US_EAST,Y,2024-01-31T23:59:00,2024-01-31T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000397,2024-02-01,DAILY,368702.16,232300.15,22816.78,113585.23,APAC,Y,2024-02-01T23:59:00,2024-02-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000398,2024-02-02,DAILY,382162.60,256154.46,24686.96,101321.18,US_EAST,Y,2024-02-02T23:59:00,2024-02-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000399,2024-02-03,DAILY,363487.02,233136.40,26142.41,104208.21,EU_CENTRAL,Y,2024-02-03T23:59:00,2024-02-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000400,2024-02-04,DAILY,352513.21,223927.62,23552.47,105033.12,APAC,Y,2024-02-04T23:59:00,2024-02-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000401,2024-02-05,DAILY,357350.77,234302.62,25217.74,97830.41,US_EAST,Y,2024-02-05T23:59:00,2024-02-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000402,2024-02-06,DAILY,386290.94,260486.87,25479.23,100324.84,US_WEST,Y,2024-02-06T23:59:00,2024-02-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000403,2024-02-07,DAILY,357845.30,262549.27,24185.13,71110.90,LATAM,Y,2024-02-07T23:59:00,2024-02-07T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000404,2024-02-08,DAILY,338032.76,269682.62,23878.36,44471.78,EU_CENTRAL,Y,2024-02-08T23:59:00,2024-02-08T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000405,2024-02-09,DAILY,373039.41,259194.32,24928.74,88916.35,US_WEST,Y,2024-02-09T23:59:00,2024-02-09T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000406,2024-02-10,DAILY,406819.57,272699.39,26952.10,107168.08,EU_CENTRAL,Y,2024-02-10T23:59:00,2024-02-10T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000407,2024-02-11,DAILY,367716.50,257704.14,24820.71,85191.65,EU_CENTRAL,Y,2024-02-11T23:59:00,2024-02-11T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000408,2024-02-12,DAILY,342591.08,226285.74,21473.11,94832.23,US_EAST,Y,2024-02-12T23:59:00,2024-02-12T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000409,2024-02-13,DAILY,474452.44,292983.75,31384.31,150084.38,APAC,Y,2024-02-13T23:59:00,2024-02-13T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000410,2024-02-14,DAILY,324374.36,241237.44,22532.18,60604.74,EU_CENTRAL,Y,2024-02-14T23:59:00,2024-02-14T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.524785,1,True
EXP00000411,2024-02-15,DAILY,361076.22,226706.33,23496.61,110873.28,US_EAST,Y,2024-02-15T23:59:00,2024-02-15T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000412,2024-02-16,DAILY,372846.71,224157.91,26531.42,122157.38,US_WEST,Y,2024-02-16T23:59:00,2024-02-16T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000413,2024-02-17,DAILY,335389.14,260409.51,21891.89,53087.74,LATAM,Y,2024-02-17T23:59:00,2024-02-17T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000414,2024-02-18,DAILY,388685.52,305483.52,24718.64,58483.36,APAC,Y,2024-02-18T23:59:00,2024-02-18T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000415,2024-02-19,DAILY,451468.66,332054.52,29414.54,89999.60,APAC,Y,2024-02-19T23:59:00,2024-02-19T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000416,2024-02-20,DAILY,352765.98,244168.70,24460.66,84136.62,US_EAST,Y,2024-02-20T23:59:00,2024-02-20T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000417,2024-02-21,DAILY,332450.30,208697.48,23078.81,100674.01,LATAM,Y,2024-02-21T23:59:00,2024-02-21T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000418,2024-02-22,DAILY,358747.63,219199.37,25327.99,114220.27,LATAM,Y,2024-02-22T23:59:00,2024-02-22T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000419,2024-02-23,DAILY,389237.23,269805.97,27213.17,92218.09,EU_CENTRAL,Y,2024-02-23T23:59:00,2024-02-23T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000420,2024-02-24,DAILY,402933.75,249146.30,26084.66,127702.79,EU_CENTRAL,Y,2024-02-24T23:59:00,2024-02-24T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000421,2024-02-25,DAILY,320502.41,238396.66,22422.53,59683.22,US_WEST,Y,2024-02-25T23:59:00,2024-02-25T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000422,2024-02-26,DAILY,326099.29,240276.59,22536.63,63286.07,APAC,Y,2024-02-26T23:59:00,2024-02-26T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000423,2024-02-27,DAILY,350801.47,266963.76,21654.18,62183.53,LATAM,Y,2024-02-27T23:59:00,2024-02-27T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000424,2024-02-28,DAILY,389029.36,243321.21,25830.45,119877.70,US_EAST,Y,2024-02-28T23:59:00,2024-02-28T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000425,2024-02-29,DAILY,282262.18,194402.39,20067.91,67791.88,US_WEST,Y,2024-02-29T23:59:00,2024-02-29T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000426,2024-03-01,DAILY,342064.14,268303.86,22012.50,51747.78,LATAM,Y,2024-03-01T23:59:00,2024-03-01T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000427,2024-03-02,DAILY,350311.22,211686.18,23912.69,114712.35,LATAM,Y,2024-03-02T23:59:00,2024-03-02T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000428,2024-03-03,DAILY,316160.66,225353.38,20442.01,70365.27,EU_CENTRAL,Y,2024-03-03T23:59:00,2024-03-03T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000429,2024-03-04,DAILY,350842.20,258280.80,23603.08,68958.32,APAC,Y,2024-03-04T23:59:00,2024-03-04T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.525781,1,True
EXP00000430,2024-03-05,DAILY,364051.27,288913.84,25464.18,49673.25,US_WEST,Y,2024-03-05T23:59:00,2024-03-05T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
EXP00000431,2024-03-06,DAILY,317064.47,192010.33,22011.39,103042.75,US_EAST,Y,2024-03-06T23:59:00,2024-03-06T23:59:00,2026-06-15T00:00:00,SALES_RECONCILIATION_SYSTEM,2026-06-01T11:29:09.526782,1,True
